Date,WindPower,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021/7/13 21:00,2869,6.9,18669,17,20.6,95,914,5,2869,2790
2021/7/13 21:15,2675,6.9,18441,15,20.6,95,914,4.9,2675,2610
2021/7/13 21:30,3111,6.9,18045,11,20.6,94,914,4.9,3111,2880
2021/7/13 21:45,4089,7,17650,7,20.5,93,913,5.4,4089,4095
2021/7/13 22:00,3521,7.1,17254,2,20.5,92,913,5.3,3521,3465
2021/7/13 22:15,3959,7.3,17068,359,20.5,92,913,5.3,3959,3645
2021/7/13 22:30,3684,7.4,17091,355,20.5,92,913,5.1,3684,3465
2021/7/13 22:45,3404,7.6,17115,351,20.4,92,913,5,3404,3240
2021/7/13 23:00,3136,7.8,17138,347,20.4,92,913,5,3136,2745
2021/7/13 23:15,2841,8,17160,345,20.4,92,913,4.8,2841,2520
2021/7/13 23:30,1739,8.1,17179,344,20.3,92,913,4.6,1739,1485
2021/7/13 23:45,966,8.2,17198,344,20.3,92,912,4,966,720
2021/7/14 0:00,498,10,26585,46,20.3,96,915,3.8,498,315
2021/7/14 0:15,110,9.8,26268,45,20.3,96,915,3.3,110,-45
2021/7/14 0:30,239,9.5,25885,44,20.2,96,915,3.9,239,0
2021/7/14 0:45,2607,9.3,25502,42,20.2,96,914,4.7,2607,2070
2021/7/14 1:00,3172,9.1,25119,41,20.1,96,914,4.7,3172,2340
2021/7/14 1:15,5761,8.9,24693,40,20.1,96,914,5.8,5761,5130
2021/7/14 1:30,6427,8.7,24224,39,20,96,914,5.8,6427,5940
2021/7/14 1:45,8098,8.5,23755,38,20,96,913,6.3,8098,7560
2021/7/14 2:00,11895,8.3,23286,37,19.9,96,913,6.9,11895,11835
2021/7/14 2:15,13873,8.1,22927,37,19.9,96,913,7.2,13873,13185
2021/7/14 2:30,15136,7.9,22678,38,19.8,96,913,7.5,15136,14220
2021/7/14 2:45,16630,7.7,22429,40,19.8,97,913,7.3,16630,15930
2021/7/14 3:00,21276,7.5,22180,41,19.7,97,913,7.8,21276,21105
2021/7/14 3:15,17073,7.5,22031,40,19.7,97,913,7.6,17073,16875
2021/7/14 3:30,18126,7.3,21982,38,19.7,97,913,7.5,18126,17460
2021/7/14 3:45,16225,7.3,21932,35,19.7,96,913,7.3,16225,16785
2021/7/14 4:00,14002,7.2,21883,33,19.7,96,913,7,14002,14400
2021/7/14 4:15,13408,7.4,22049,29,19.7,96,913,7.1,13408,12960
2021/7/14 4:30,17622,7.7,22431,25,19.7,96,913,7.6,17622,17145
2021/7/14 4:45,19898,8.1,22813,21,19.6,95,913,8,19898,19170
2021/7/14 5:00,20762,8.5,23195,17,19.6,95,913,8.1,20762,19260
2021/7/14 5:15,17925,8.7,23309,13,19.6,95,913,7.6,17925,18855
2021/7/14 5:30,18072,8.7,23156,9,19.6,94,913,7.5,18072,18495
2021/7/14 5:45,15065,8.7,23003,4,19.6,94,912,7.2,15065,14670
2021/7/14 6:00,11901,8.8,22850,0,19.6,93,912,6.7,11901,12825
2021/7/14 6:15,9591,8.8,22481,356,19.6,93,912,6.3,9591,8730
2021/7/14 6:30,9498,8.8,21897,353,19.6,93,912,6.3,9498,9090
2021/7/14 6:45,11870,8.8,21314,350,19.6,92,912,6.8,11870,11340
2021/7/14 7:00,12522,8.9,20730,346,19.6,92,912,6.9,12522,11925
2021/7/14 7:15,13525,9.1,20907,344,19.6,92,912,7.2,13525,12375
2021/7/14 7:30,17766,9.4,21844,342,19.7,91,912,7.7,17766,17010
2021/7/14 7:45,20635,9.6,22782,340,19.7,91,912,8.2,20635,21285
2021/7/14 8:00,15134,9.9,23719,338,19.8,90,912,7.4,15134,15435
2021/7/14 8:15,10882,10.2,24257,336,19.8,90,912,6.7,10882,10260
2021/7/14 8:30,11648,10.3,24396,334,19.8,90,912,6.9,11648,11340
2021/7/14 8:45,14783,10.6,24534,332,19.8,90,912,7.2,14783,14085
2021/7/14 9:00,16693,10.8,24673,330,19.8,90,912,7.6,16693,15570
2021/7/14 9:15,23798,10.9,24763,327,19.9,90,912,8.5,23798,22095
2021/7/14 9:30,22557,11.1,24805,324,20,90,912,8.5,22557,21510
2021/7/14 9:45,26637,11.2,24847,321,20.1,89,913,8.6,26637,26415
2021/7/14 10:00,28493,11.5,24889,318,20.2,89,913,9.2,28493,27225
2021/7/14 10:15,23138,11.7,25072,316,20.5,88,913,8.4,23138,23445
2021/7/14 10:30,23435,11.9,25397,316,20.8,86,913,8.3,23435,24435
2021/7/14 10:45,15676,12.1,25722,316,21.2,85,913,7.5,15676,15660
2021/7/14 11:00,17066,12.2,26047,316,21.5,83,913,7.7,17066,17640
2021/7/14 11:15,16472,12.1,26308,316,22,81,913,7.7,16472,17280
2021/7/14 11:30,16393,11.7,26507,316,22.5,78,913,7.6,16393,16290
2021/7/14 11:45,15443,11.3,26706,316,23,75,913,7.6,15443,15525
2021/7/14 12:00,11357,11,26905,317,23.5,72,913,6.8,11357,11070
2021/7/14 12:15,8219,10.6,26860,316,23.9,70,913,6.3,8219,8550
2021/7/14 12:30,4957,10.2,26571,313,24.2,69,913,5.3,4957,4545
2021/7/14 12:45,2032,9.9,26282,309,24.5,68,914,4.4,2032,1935
2021/7/14 13:00,247,9.5,25993,305,24.8,67,914,3.4,247,0
2021/7/14 13:15,1,9.4,25835,303,25,67,914,3.1,1,-45
2021/7/14 13:30,-177,9.4,25807,301,25.2,66,914,2.5,-177,-270
2021/7/14 13:45,-169,9.2,25778,300,25.4,65,914,2.7,-169,-270
2021/7/14 14:00,-78,9.2,25750,299,25.6,64,914,2.6,-78,-270
2021/7/14 14:15,-145,9.2,25769,297,25.9,63,914,2.9,-145,-270
2021/7/14 14:30,757,9.3,25835,294,26.2,62,914,3.6,757,630
2021/7/14 14:45,952,9.3,25901,291,26.5,61,914,3.7,952,630
2021/7/14 15:00,1510,9.5,25967,288,26.8,60,914,3.9,1510,810
2021/7/14 15:15,3243,9.5,25914,287,27,59,914,4.8,3243,2925
2021/7/14 15:30,4944,9.5,25741,287,27,59,914,5.2,4944,4680
2021/7/14 15:45,6026,9.5,25569,287,26.9,60,914,5.7,6026,6525
2021/7/14 16:00,4143,9.5,25396,287,26.9,60,914,5.2,4143,3870
2021/7/14 16:15,2896,9.5,25043,287,26.9,60,914,4.7,2896,2475
2021/7/14 16:30,2747,9.4,24509,286,26.8,60,914,4.6,2747,2655
2021/7/14 16:45,1163,9.2,23974,286,26.7,61,915,3.7,1163,810
2021/7/14 17:00,2290,9.1,23440,285,26.6,61,915,4.6,2290,2295
2021/7/14 17:15,1845,9.1,22891,285,26.5,62,915,4.4,1845,1440
2021/7/14 17:30,1217,9.1,22326,287,26.3,63,915,4,1217,1035
2021/7/14 17:45,610,9,21761,288,26,64,916,3.9,610,405
2021/7/14 18:00,3395,9,21196,289,25.8,65,916,5,3395,3285
2021/7/14 18:15,2816,8.9,20422,291,25.5,66,916,4.8,2816,2655
2021/7/14 18:30,2970,8.7,19437,292,25,67,916,4.9,2970,2610
2021/7/14 18:45,6176,8.3,18453,294,24.6,69,916,5.9,6176,5985
2021/7/14 19:00,8301,8.1,17468,296,24.1,70,916,6.4,8301,8055
2021/7/14 19:15,6530,7.8,16396,298,23.6,72,916,5.9,6530,6435
2021/7/14 19:30,6450,7.5,15235,298,23.1,74,916,5.9,6450,6300
2021/7/14 19:45,7232,7.1,14074,299,22.6,75,917,6.3,7232,7020
2021/7/14 20:00,9000,6.8,12913,300,22.1,77,917,6.4,9000,8505
2021/7/14 20:15,10921,6.5,11813,301,21.6,79,917,6.9,10921,10665
2021/7/14 20:30,13186,6.1,10774,300,21.2,80,917,7.1,13186,12960
2021/7/14 20:45,14282,5.8,9735,299,20.7,82,917,7.5,14282,14175
2021/7/14 21:00,20372,5.5,8696,298,20.3,83,917,8.2,20372,19935
2021/7/14 21:15,25960,5.2,7967,300,19.9,85,917,9,25960,25605
2021/7/14 21:30,38473,5.1,7549,305,19.6,86,917,10.3,38473,37980
2021/7/14 21:45,42822,4.9,7131,309,19.2,87,917,11.1,42822,42525
2021/7/14 22:00,35418,4.9,6713,314,18.9,88,917,9.9,35418,35595
2021/7/14 22:15,33760,4.8,6447,317,18.6,89,917,9.9,33760,32535
2021/7/14 22:30,33185,4.9,6333,317,18.4,89,917,10,33185,33075
2021/7/14 22:45,28015,4.9,6218,317,18.2,90,918,9.1,28015,27675
2021/7/14 23:00,35471,5,6104,318,18,90,918,10.3,35471,34650
2021/7/14 23:15,38823,4.7,5897,318,17.8,90,918,10.9,38823,39195
2021/7/14 23:30,32623,4.4,5597,315,17.5,91,918,9.9,32623,31410
2021/7/14 23:45,25840,4,5298,313,17.2,92,918,8.9,25840,25155
2021/7/15 0:00,21759,6.4,10812,95,19.3,89,919,8.4,21759,22635
2021/7/15 0:15,15761,6.4,10501,92,19.1,90,919,7.7,15761,15345
2021/7/15 0:30,9352,6.3,10287,87,18.9,91,919,6.4,9352,8775
2021/7/15 0:45,6156,6.4,10073,83,18.8,92,919,4.8,6156,5670
2021/7/15 1:00,3599,6.3,9859,78,18.6,93,919,4,3599,3600
2021/7/15 1:15,-186,6.4,9664,76,18.5,93,919,3.5,-186,-360
2021/7/15 1:30,6207,6.5,9489,75,18.4,93,919,5.7,6207,5805
2021/7/15 1:45,4644,6.6,9314,73,18.3,94,919,5.4,4644,4410
2021/7/15 2:00,2177,6.7,9139,73,18.2,94,919,4.5,2177,1800
2021/7/15 2:15,3427,6.6,8849,72,18,94,919,4.9,3427,3060
2021/7/15 2:30,6450,6.5,8446,71,17.9,95,919,5.9,6450,6255
2021/7/15 2:45,3793,6.4,8043,71,17.7,95,919,5,3793,3510
2021/7/15 3:00,5197,6.3,7640,70,17.6,96,919,5.3,5197,4770
2021/7/15 3:15,3789,6.1,7347,69,17.4,96,919,4.8,3789,3330
2021/7/15 3:30,3508,6,7166,65,17.3,96,919,4.8,3508,3150
2021/7/15 3:45,3303,5.8,6985,62,17.1,96,919,4.9,3303,2925
2021/7/15 4:00,2520,5.7,6804,58,17,96,919,4.7,2520,2340
2021/7/15 4:15,1067,5.5,6528,56,16.9,96,919,3.9,1067,855
2021/7/15 4:30,-89,5.4,6157,55,16.9,95,919,2.4,-89,-180
2021/7/15 4:45,-137,5.2,5786,55,17,95,919,1.6,-137,-180
2021/7/15 5:00,13,5.1,5415,54,17,94,919,1.9,13,-180
2021/7/15 5:15,788,4.8,5057,52,17.1,94,919,3.6,788,405
2021/7/15 5:30,1945,4.6,4952.8770213623,49,17.3,93,919,4.2,1945,1530
2021/7/15 5:45,4561,4.4,4952.2212833718,47,17.5,92,920,5.1,4561,4095
2021/7/15 6:00,6216,4.2,4953.546162,44,17.7,91,920,5.6,6216,5940
2021/7/15 6:15,10232,3.8,4948.4976956751,40,17.9,90,920,6.6,10232,9630
2021/7/15 6:30,14944,3.2,4945.8352020091,34,18.2,89,920,7.3,14944,14715
2021/7/15 6:45,17495,2.8,4951.6963538853,26,18.5,88,920,7.7,17495,17235
2021/7/15 7:00,24265,2.4,4951.4376120586,15,18.8,87,920,8.6,24265,23760
2021/7/15 7:15,30288,2.1,4938.6224527789,0,19,86,920,9.1,30288,29475
2021/7/15 7:30,27813,2,4940.0338072939,340,19.2,85,920,8.9,27813,27315
2021/7/15 7:45,28138,2.1,5494,319,19.5,85,921,8.9,28138,28260
2021/7/15 8:00,30100,2.5,6117,304,19.7,84,921,9.1,30100,28800
2021/7/15 8:15,26286,3,6906,296,20,84,921,8.7,26286,26100
2021/7/15 8:30,28923,3.5,7859,292,20.4,83,921,9,28923,28575
2021/7/15 8:45,22112,3.9,8812,289,20.9,82,921,8.4,22112,21465
2021/7/15 9:00,17989,4.4,9765,287,21.3,81,921,8,17989,17955
2021/7/15 9:15,16767,5,10980,285,21.8,80,921,7.6,16767,16380
2021/7/15 9:30,19611,5.6,12457,285,22.4,77,921,7.8,19611,18765
2021/7/15 9:45,17272,6.2,13935,284,23.1,74,922,7.6,17272,17415
2021/7/15 10:00,19311,6.8,15412,284,23.7,71,922,7.9,19311,19125
2021/7/15 10:15,24426,7.1,16404,283,24.1,69,922,8.7,24426,23175
2021/7/15 10:30,26371,7.1,16910,282,24.3,68,922,8.6,26371,25020
2021/7/15 10:45,26785,7,17416,281,24.6,67,922,8.6,26785,26235
2021/7/15 11:00,25705,7,17922,281,24.8,66,922,8.4,25705,24390
2021/7/15 11:15,21357,7,18553,281,25,64,922,8.3,21357,21240
2021/7/15 11:30,17188,7,19308,280,25.2,63,922,7.5,17188,17325
2021/7/15 11:45,21417,7.1,20064,279,25.5,62,922,8.1,21417,21105
2021/7/15 12:00,22249,7.1,20819,278,25.7,61,922,8.2,22249,21690
2021/7/15 12:15,18145,7.1,21668,278,25.9,60,922,7.7,18145,17415
2021/7/15 12:30,16335,7.2,22609,278,26,59,922,7.4,16335,16245
2021/7/15 12:45,17608,7.2,23550,279,26.1,58,922,7.6,17608,16650
2021/7/15 13:00,19327,7.3,24491,279,26.2,57,922,7.9,19327,19395
2021/7/15 13:15,17144,7.3,25206,279,26.4,57,922,7.6,17144,16605
2021/7/15 13:30,21606,7.2,25694,279,26.5,56,922,8.2,21606,22860
2021/7/15 13:45,20959,7.1,26181,278,26.6,55,922,8.2,20959,21240
2021/7/15 14:00,19678,7,26669,278,26.7,54,922,7.9,19678,18495
2021/7/15 14:15,20201,6.9,26905,278,26.8,53,922,8,20201,20025
2021/7/15 14:30,17711,6.8,26889,278,26.8,53,922,7.8,17711,17415
2021/7/15 14:45,19159,6.8,26872,278,26.8,52,923,7.7,19159,19035
2021/7/15 15:00,19437,6.7,26856,279,26.8,52,923,8.1,19437,18990
2021/7/15 15:15,20957,6.7,26693,279,26.8,52,923,8.1,20957,20385
2021/7/15 15:30,21101,6.7,26382,278,26.7,52,923,8.1,21101,20160
2021/7/15 15:45,18502,6.8,26071,278,26.7,52,923,7.8,18502,18855
2021/7/15 16:00,23138,6.7,25760,277,26.6,52,923,8.3,23138,23400
2021/7/15 16:15,20536,6.7,25004,277,26.6,52,923,8.2,20536,20970
2021/7/15 16:30,18000,6.7,23803,278,26.5,52,923,7.8,18000,17865
2021/7/15 16:45,19938,6.6,22602,278,26.4,52,923,8,19938,20160
2021/7/15 17:00,12793,6.5,21401,279,26.3,52,923,7.1,12793,12465
2021/7/15 17:15,14212,6.2,19827,278,26.1,52,923,7.3,14212,14355
2021/7/15 17:30,11511,5.7,17878,278,26,53,923,6.8,11511,11655
2021/7/15 17:45,5899,5.1,15929,277,25.9,54,923,5.8,5899,5940
2021/7/15 18:00,9737,4.6,13980,276,25.8,55,923,6.5,9737,9450
2021/7/15 18:15,10239,4.1,12389,273,25.5,57,923,6.7,10239,10080
2021/7/15 18:30,7230,3.6,11158,267,25.2,61,923,6.2,7230,7200
2021/7/15 18:45,9104,3.2,9927,257,24.8,64,924,6.7,9104,8955
2021/7/15 19:00,6587,2.9,8696,245,24.5,68,924,6.2,6587,6255
2021/7/15 19:15,4228,2.7,7704,236,23.9,71,924,5.4,4228,4005
2021/7/15 19:30,4947,2.6,6953,230,23.2,72,924,5.6,4947,4635
2021/7/15 19:45,4959,2.6,6202,223,22.4,73,924,5.6,4959,4590
2021/7/15 20:00,3556,2.6,5451,217,21.7,74,924,5.2,3556,3375
2021/7/15 20:15,2425,2.7,5056,213,21.2,74,924,4.7,2425,2070
2021/7/15 20:30,3837,2.9,5017,211,20.9,74,924,5.1,3837,3420
2021/7/15 20:45,4833,3.1,4978,212,20.6,75,924,5.6,4833,4680
2021/7/15 21:00,5352,3.2,4938.5725947735,210,20.3,75,924,5.8,5352,5175
2021/7/15 21:15,3702,3.5,5035,207,20.1,75,924,5.2,3702,3645
2021/7/15 21:30,2563,3.8,5266,203,20,75,924,4.8,2563,2160
2021/7/15 21:45,3531,4.3,5497,201,19.9,75,925,5.2,3531,3240
2021/7/15 22:00,4012,4.6,5728,198,19.8,75,925,5.4,4012,3690
2021/7/15 22:15,4619,5,6025,195,19.7,75,925,5.5,4619,4545
2021/7/15 22:30,4820,5.2,6388,192,19.7,75,925,5.5,4820,4500
2021/7/15 22:45,4545,5.5,6751,190,19.8,76,925,5.6,4545,4320
2021/7/15 23:00,5388,5.8,7114,188,19.8,76,925,5.7,5388,5220
2021/7/15 23:15,6376,5.9,7438,187,19.8,77,925,6.1,6376,6030
2021/7/15 23:30,7250,6,7724,186,19.8,78,925,6.2,7250,7110
2021/7/15 23:45,6135,6.2,8009,185,19.7,79,925,6,6135,5805
2021/7/16 0:00,5891,3.4,6309,212,18.2,84,925,6,5891,5580
2021/7/16 0:15,5420,3.5,6452,217,18.1,84,925,5.8,5420,5130
2021/7/16 0:30,4111,3.5,6553,223,18,84,925,5.4,4111,3870
2021/7/16 0:45,5155,3.6,6653,228,17.9,84,925,5.6,5155,4905
2021/7/16 1:00,5074,3.7,6754,234,17.8,84,925,5.6,5074,4905
2021/7/16 1:15,4650,3.9,6868,241,17.7,84,925,5.6,4650,4230
2021/7/16 1:30,3162,4,6995,248,17.6,84,925,4.9,3162,2970
2021/7/16 1:45,2404,4.3,7123,254,17.4,85,925,4.7,2404,2115
2021/7/16 2:00,1989,4.5,7250,260,17.3,85,925,4.6,1989,1710
2021/7/16 2:15,1687,4.7,7381,265,17.2,85,925,4.3,1687,1485
2021/7/16 2:30,2086,4.9,7514,270,17.1,85,925,4.6,2086,2025
2021/7/16 2:45,2169,5.1,7647,272,17,84,926,4.6,2169,1845
2021/7/16 3:00,3284,5.3,7780,276,16.9,84,926,5,3284,2880
2021/7/16 3:15,3495,5.4,7722,281,16.9,84,926,5.1,3495,3105
2021/7/16 3:30,4229,5.4,7473,284,16.8,83,926,5.4,4229,3960
2021/7/16 3:45,4395,5.4,7223,288,16.8,83,926,5.4,4395,3960
2021/7/16 4:00,4918,5.4,6974,292,16.7,82,926,5.6,4918,4590
2021/7/16 4:15,3686,5.3,6734,296,16.7,82,926,5.1,3686,3555
2021/7/16 4:30,3839,5.3,6503,299,16.8,81,926,5.2,3839,3510
2021/7/16 4:45,6142,5.3,6272,302,16.9,81,926,5.9,6142,5850
2021/7/16 5:00,4699,5.3,6041,306,17,80,926,5.5,4699,4590
2021/7/16 5:15,5625,5.3,5819,308,17.2,80,926,5.7,5625,5265
2021/7/16 5:30,7482,5.3,5608,310,17.7,79,926,6.2,7482,7155
2021/7/16 5:45,8161,5.4,5396,312,18.1,78,927,6.4,8161,7785
2021/7/16 6:00,9962,5.4,5185,313,18.6,77,927,6.9,9962,9675
2021/7/16 6:15,11043,5.4,4945.8165507166,315,19.1,75,927,7.1,11043,10665
2021/7/16 6:30,11140,5.2,4940.8048657006,315,19.7,74,927,7.1,11140,10890
2021/7/16 6:45,7594,5,4941.0470325664,316,20.4,73,927,6.3,7594,7245
2021/7/16 7:00,5790,4.9,4940.1500736875,316,21,72,927,5.6,5790,5580
2021/7/16 7:15,4834,4.7,4936.7687895437,317,21.6,70,927,5.4,4834,4770
2021/7/16 7:30,4790,4.2,4952.0181828211,317,22.2,68,927,5.4,4790,4500
2021/7/16 7:45,2838,3.9,4953.7494992747,316,22.8,67,927,4.6,2838,2565
2021/7/16 8:00,4056,3.5,4944.1427501125,316,23.4,65,927,5.1,4056,3690
2021/7/16 8:15,4177,3.3,4952.883508,315,23.9,63,927,5.2,4177,4185
2021/7/16 8:30,5203,3.3,4952.5704253313,315,24.3,61,927,5.5,5203,5175
2021/7/16 8:45,4462,3.2,4942.7818887295,314,24.7,59,928,5.3,4462,4455
2021/7/16 9:00,3346,3.2,4941.4077664647,314,25.1,57,928,4.9,3346,3150
2021/7/16 9:15,3733,3.3,4943.8670107679,313,25.4,55,928,5.1,3733,3645
2021/7/16 9:30,4475,3.3,4951.3878485828,310,25.7,54,928,5.3,4475,4140
2021/7/16 9:45,4840,3.3,4940.2303336826,308,25.9,52,928,5.5,4840,4680
2021/7/16 10:00,5319,3.3,4937.569849,305,26.2,51,928,5.5,5319,5355
2021/7/16 10:15,5732,3.2,4954.3794959741,304,26.4,50,928,5.7,5732,5445
2021/7/16 10:30,6474,3.2,4936.108428,300,26.6,49,928,5.8,6474,6570
2021/7/16 10:45,5742,3.3,4942.4026955168,297,26.8,48,928,5.7,5742,5805
2021/7/16 11:00,4966,3.3,4946.4432201917,293,27,47,928,5.3,4966,4725
2021/7/16 11:15,4102,3.2,4951.0779747475,292,27.2,47,928,5.1,4102,3870
2021/7/16 11:30,4417,3.3,4936.0102838977,291,27.3,46,928,5.3,4417,4860
2021/7/16 11:45,4041,3.4,4947.4854801864,293,27.4,46,928,5.1,4041,3735
2021/7/16 12:00,4717,3.5,4946.624983,292,27.5,45,928,5.3,4717,4185
2021/7/16 12:15,4813,3.5,4951.3051337704,292,27.7,45,928,5.4,4813,4410
2021/7/16 12:30,5313,3.5,4935.5577062059,292,27.8,45,928,5.5,5313,4680
2021/7/16 12:45,4448,3.6,4939.0136242068,291,27.9,44,927,5.4,4448,4725
2021/7/16 13:00,8405,3.7,4943.9581024271,290,28,44,927,6.2,8405,6975
2021/7/16 13:15,6291,3.8,4951.2162803611,292,28,44,927,5.7,6291,6480
2021/7/16 13:30,7136,3.7,4938.7483076166,294,28.1,44,927,5.8,7136,7965
2021/7/16 13:45,7257,3.8,4977,295,28.1,44,927,6.1,7257,5940
2021/7/16 14:00,5991,3.7,5087,297,28.2,44,927,5.7,5991,5490
2021/7/16 14:15,3988,3.7,5087,299,28.2,44,927,5.1,3988,4725
2021/7/16 14:30,2310,3.6,4976,302,28.2,44,927,4.5,2310,2925
2021/7/16 14:45,2731,3.6,4954.6743466555,302,28.2,44,927,4.8,2731,2475
2021/7/16 15:00,1390,3.5,4943.9990845916,305,28.2,44,927,4.3,1390,1215
2021/7/16 15:15,2225,3.4,4941.5396211328,306,28.2,44,927,4.5,2225,1305
2021/7/16 15:30,1852,3.4,4940.4529659642,307,28.1,44,927,4.5,1852,1215
2021/7/16 15:45,1819,3.3,4953.6193843558,309,28,45,926,4.3,1819,1530
2021/7/16 16:00,1801,3.3,4938.7635710216,310,27.9,45,926,4.2,1801,1350
2021/7/16 16:15,1150,3.1,4940.7082501615,312,27.8,45,926,4.1,1150,630
2021/7/16 16:30,1126,3,4946.3283480749,312,27.7,46,926,4,1126,765
2021/7/16 16:45,1129,2.8,4951.4530511964,315,27.5,46,926,4.1,1129,855
2021/7/16 17:00,1425,2.7,4942.0211991567,315,27.4,47,926,4.1,1425,1170
2021/7/16 17:15,2630,2.6,4935.9453552978,317,27.2,49,926,4.8,2630,1800
2021/7/16 17:30,1394,2.6,4950.1299149697,320,27,52,926,4.2,1394,1260
2021/7/16 17:45,1700,2.6,4953.5966844727,323,26.7,55,926,4.5,1700,1575
2021/7/16 18:00,515,2.7,4945.0292037572,326,26.5,58,926,3.7,515,540
2021/7/16 18:15,102,2.7,4942.7072696349,329,26.2,61,926,3.1,102,-45
2021/7/16 18:30,-134,2.7,4938.2014514701,332,25.7,64,926,1.9,-134,-270
2021/7/16 18:45,-136,2.8,4937.7631736171,334,25.3,67,926,1.8,-136,-270
2021/7/16 19:00,-125,2.8,4945.5123509098,337,24.8,70,926,1.8,-125,-270
2021/7/16 19:15,-122,2.8,4940.8121186123,341,24.5,70,926,2,-122,-270
2021/7/16 19:30,-132,2.6,4950.3652769102,344,24.2,69,926,2.1,-132,-270
2021/7/16 19:45,-122,2.4,4935.6083896354,351,24,68,927,2.3,-122,-270
2021/7/16 20:00,-63,2.3,4954.754934,355,23.7,67,927,2.7,-63,-270
2021/7/16 20:15,-144,2.2,4947.6849494757,0,23.4,67,927,2.6,-144,-270
2021/7/16 20:30,225,2.2,4944.705423,5,23,68,927,3.1,225,-45
2021/7/16 20:45,579,2.2,4935.8594472592,13,22.7,70,927,3.4,579,360
2021/7/16 21:00,860,2.2,4944.1486724488,21,22.3,71,927,3.4,860,405
2021/7/16 21:15,758,2.2,4941.5933365588,24,22.1,72,927,3.4,758,585
2021/7/16 21:30,530,2.1,4940.7441865226,28,22.1,71,927,3.2,530,405
2021/7/16 21:45,741,2,4947.7128776628,30,22,70,927,3.9,741,450
2021/7/16 22:00,2120,1.9,4954.2384942787,35,22,69,927,4.6,2120,2070
2021/7/16 22:15,3694,1.9,4952.7706034598,35,21.8,70,927,5.1,3694,3510
2021/7/16 22:30,4028,2,4953.0206000912,30,21.4,72,927,5.4,4028,3735
2021/7/16 22:45,3382,2.1,4941.6488975055,29,21.1,73,927,5.2,3382,3330
2021/7/16 23:00,2868,2.1,4945.1862905186,25,20.7,75,927,5,2868,2520
2021/7/16 23:15,3611,2.3,4937.7669047363,25,20.4,76,927,5.1,3611,3420
2021/7/16 23:30,3115,2.6,4947.887468,28,20.3,76,927,4.9,3115,2970
2021/7/16 23:45,2098,2.9,4945.5010865163,29,20.1,76,927,4.3,2098,1890
2021/7/17 0:00,1910,1.9,4943.9163826023,0,18.7,82,927,4.4,1910,1485
2021/7/17 0:15,2196,1.9,4948.6642312828,6,18.6,82,927,4.6,2196,2115
2021/7/17 0:30,1076,1.9,4937.062844,12,18.5,82,927,4,1076,1080
2021/7/17 0:45,1151,2.1,4939.1684470965,19,18.4,82,927,3.9,1151,855
2021/7/17 1:00,1296,2.2,4953.1057947977,24,18.3,82,927,4,1296,1170
2021/7/17 1:15,491,2.2,4940.7847122193,30,18.4,81,927,3.6,491,315
2021/7/17 1:30,946,2.2,4952.3787932095,39,18.7,79,927,3.8,946,585
2021/7/17 1:45,1153,2.3,4951.6677356214,49,19,77,927,4,1153,810
2021/7/17 2:00,1126,2.4,4953.3691197395,57,19.3,75,927,3.9,1126,855
2021/7/17 2:15,847,2.5,4946.3231966322,63,19.5,74,927,3.8,847,630
2021/7/17 2:30,834,2.5,4951.6202137217,69,19.6,73,927,3.7,834,405
2021/7/17 2:45,436,2.5,4950.3720749055,72,19.7,72,927,3.7,436,270
2021/7/17 3:00,-109,2.6,4941.9521432288,77,19.8,71,927,2.7,-109,-315
2021/7/17 3:15,-39,2.6,4942.9016648419,79,19.7,71,927,2.8,-39,-315
2021/7/17 3:30,700,2.7,4941.8185182042,80,19.4,73,927,3.5,700,585
2021/7/17 3:45,1440,2.8,4943.4852751945,80,19.1,74,927,4.2,1440,765
2021/7/17 4:00,5533,2.9,4944.2954489114,80,18.8,76,927,5.5,5533,4815
2021/7/17 4:15,7588,3.1,4940.6758680887,79,18.6,77,927,5.8,7588,7110
2021/7/17 4:30,5792,3.3,4939.6451053763,76,18.5,78,927,5.3,5792,5625
2021/7/17 4:45,6255,3.4,4937.7834066035,73,18.5,78,927,5.7,6255,6210
2021/7/17 5:00,4595,3.7,4984,71,18.4,79,927,5.3,4595,4500
2021/7/17 5:15,4868,3.9,5419,71,18.6,79,927,5.3,4868,4500
2021/7/17 5:30,4197,4.1,5773,72,18.9,78,927,4.9,4197,4095
2021/7/17 5:45,3816,4.3,6127,71,19.2,78,927,4.9,3816,3510
2021/7/17 6:00,4823,4.5,6481,72,19.5,77,927,5.2,4823,4410
2021/7/17 6:15,7281,4.6,6685,74,19.7,77,927,5.8,7281,6930
2021/7/17 6:30,6924,4.5,6740,77,20,77,927,5.5,6924,6525
2021/7/17 6:45,8365,4.6,6794,80,20.2,76,927,5.8,8365,8190
2021/7/17 7:00,7591,4.5,6849,84,20.5,76,927,5.6,7591,7515
2021/7/17 7:15,6491,4.4,6648,86,20.8,76,927,5.2,6491,6435
2021/7/17 7:30,7796,4.2,6193,87,21.1,75,927,5.8,7796,7470
2021/7/17 7:45,8070,4,5738,90,21.4,75,927,5.6,8070,7650
2021/7/17 8:00,8701,3.8,5283,90,21.7,74,927,5.8,8701,8775
2021/7/17 8:15,8162,3.7,5059,90,22,73,927,5.7,8162,8100
